word-index,word,sentence-index,text-index,POS
43,of ,52,1,PREP
44,events,52,1,SUBST
1,These ,53,1,ADJ
2,phrases ,53,1,SUBST
3,do,53,1,VERB
4,however,53,1,ADV
5,have ,53,1,VERB
6,the ,53,1,ART
7,ring ,53,1,SUBST
8,of ,53,1,PREP
9,truth ,53,1,SUBST
10,in ,53,1,PREP
11,an ,53,1,ART
12,aesthetic ,53,1,ADJ
13,sense ,53,1,SUBST
14,or ,53,1,CONJ
15,rather ,53,1,ADV
16,there ,53,1,PRON
17,was ,53,1,VERB
18,an ,53,1,ART
19,aesthetic ,53,1,ADJ
20,process ,53,1,SUBST
21,involved ,53,1,VERB
22,which ,53,1,PRON
23,had ,53,1,VERB
24,to ,53,1,PREP
25,some ,53,1,ADJ
26,extent ,53,1,SUBST
27,its ,53,1,PRON
28,own ,53,1,ADJ
29,story,53,1,SUBST
1,This ,54,1,ADJ
2,was ,54,1,VERB
3,manifested ,54,1,VERB
4,not ,54,1,ADV
5,only ,54,1,ADV
6,in ,54,1,PREP
7,the ,54,1,ART
8,precise,54,1,ADJ
9,artistic ,54,1,ADJ
10,and ,54,1,CONJ
11,critical ,54,1,ADJ
12,response ,54,1,SUBST
13,by ,54,1,PREP
14,Indian ,54,1,ADJ
15,peoples ,54,1,SUBST
16,to ,54,1,PREP
17,European ,54,1,ADJ
18,paintings,54,1,SUBST
19,but ,54,1,CONJ
20,also ,54,1,ADV
21,in ,54,1,PREP
22,connoisseurship ,54,1,SUBST
23,within ,54,1,PREP
24,the ,54,1,ART
25,colonising ,54,1,ADJ
26,ranks,54,1,SUBST
1,A ,55,1,ART
2,blossoming ,55,1,SUBST
3,of ,55,1,PREP
4,the ,55,1,ART
5,arts ,55,1,SUBST
6,followed ,55,1,VERB
7,the ,55,1,ART
8,rebuilding ,55,1,SUBST
9,of ,55,1,PREP
10,Cuzco ,55,1,SUBST
11,after ,55,1,PREP
12,the ,55,1,ART
13,catastrophic ,55,1,ADJ
14,earthquake ,55,1,SUBST
15,of ,55,1,PREP
16,1650,55,1,ADJ
17,partly ,55,1,ADV
18,the ,55,1,ART
19,arrival ,55,1,SUBST
20,of ,55,1,PREP
21,Bishop ,55,1,SUBST
22,Manuel ,55,1,SUBST
23,de ,55,1,SUBST
24,Mollinedo ,55,1,SUBST
25,y ,55,1,SUBST
26,Angulo,55,1,SUBST
1,His ,56,1,PRON
2,collection ,56,1,SUBST
3,included ,56,1,VERB
4,two ,56,1,ADJ
5,El ,56,1,SUBST
6,Grecos,56,1,SUBST
7,and ,56,1,CONJ
8,other ,56,1,ADJ
9,outstanding ,56,1,ADJ
10,Spanish ,56,1,ADJ
11,pictures,56,1,SUBST
12,and ,56,1,CONJ
13,he ,56,1,PRON
14,sponsored ,56,1,VERB
15,Indian ,56,1,ADJ
16,painters ,56,1,SUBST
17,like ,56,1,PREP
18,Diego ,56,1,SUBST
19,Quispe ,56,1,SUBST
20,Tito,56,1,SUBST
21,sculptors,56,1,SUBST
22,architects ,56,1,SUBST
23,and ,56,1,CONJ
24,jewellers,56,1,SUBST
1,Sometimes ,57,1,ADV
2,the ,57,1,ART
3,coercion ,57,1,SUBST
4,and ,57,1,CONJ
5,oppression ,57,1,SUBST
6,felt ,57,1,VERB
7,directly ,57,1,ADV
8,in ,57,1,PREP
9,the ,57,1,ART
10,paintings,57,1,SUBST
11,in ,57,1,PREP
12,images ,57,1,SUBST
13,of ,57,1,PREP
14,Saint ,57,1,SUBST
15,Isidore,57,1,SUBST
16,a ,57,1,ART
17,rather ,57,1,ADV
18,obscure ,57,1,ADJ
19,Spanish ,57,1,ADJ
20,saint ,57,1,SUBST
21,vastly ,57,1,ADV
22,amplified ,57,1,VERB
23,in ,57,1,PREP
24,the ,57,1,ART
25,New ,57,1,ADJ
26,World ,57,1,SUBST
27,as ,57,1,PREP
28,the ,57,1,ART
29,patron ,57,1,SUBST
30,of ,57,1,PREP
31,labourers,57,1,SUBST
32,who ,57,1,PRON
33,is ,57,1,VERB
34,shown ,57,1,VERB
35,to ,57,1,PREP
36,carry ,57,1,VERB
37,a ,57,1,ART
38,small ,57,1,ADJ
39,bag ,57,1,SUBST
40,of ,57,1,PREP
41,coca ,57,1,SUBST
42,leaves ,57,1,VERB
43,as ,57,1,PREP
44,the ,57,1,ART
45,Indian ,57,1,ADJ
46,peasants ,57,1,SUBST
47,and ,57,1,CONJ
48,miners ,57,1,SUBST
49,did,57,1,VERB
50,and ,57,1,CONJ
51,do,57,1,VERB
52,to ,57,1,PREP
53,chew ,57,1,VERB
54,to ,57,1,PREP
55,combat ,57,1,VERB
56,hunger ,57,1,SUBST
57,and ,57,1,CONJ
58,fatigue,57,1,SUBST
1,Castedo ,58,1,SUBST
2,points ,58,1,VERB
3,this ,58,1,ADJ
4,out,58,1,ADV
1,He ,59,1,PRON
2,also ,59,1,ADV
3,shows ,59,1,VERB
4,that ,59,1,CONJ
5,images ,59,1,SUBST
6,of ,59,1,PREP
7,were ,59,1,VERB
8,often ,59,1,ADV
9,changed ,59,1,VERB
10,to ,59,1,PREP
1,Indian ,60,1,ADJ
2,painters ,60,1,SUBST
3,would ,60,1,VERB
4,in ,60,1,PREP
5,this ,60,1,ADJ
6,case ,60,1,SUBST
7,be ,60,1,VERB
8,painting ,60,1,VERB
9,an ,60,1,ART
10,image ,60,1,SUBST
11,showing ,60,1,VERB
12,the ,60,1,ART
13,Church,60,1,SUBST
14,'s ,60,1,UNC
15,and ,60,1,CONJ
16,the ,60,1,ART
17,State,60,1,SUBST
18,'s ,60,1,UNC
19,warning ,60,1,SUBST
20,to ,60,1,PREP
21,Indians ,60,1,SUBST
22,who ,60,1,PRON
23,contemplated ,60,1,VERB
24,rebellion,60,1,SUBST
25,as ,60,1,CONJ
26,many ,60,1,ADJ
27,did,60,1,VERB
1,And ,61,1,CONJ
2,occasionally,61,1,ADV
3,as,61,1,CONJ
4,during ,61,1,PREP
5,or ,61,1,CONJ
6,around ,61,1,PREP
7,the ,61,1,ART
8,time ,61,1,SUBST
9,of ,61,1,PREP
10,the ,61,1,ART
11,rebellion ,61,1,SUBST
12,led ,61,1,VERB
13,by ,61,1,PREP
14,Tupac ,61,1,UNC
15,Amaru ,61,1,UNC
16,II ,61,1,ADJ
17,in ,61,1,PREP
18,1780,61,1,ADJ
19,an ,61,1,ART
20,image ,61,1,SUBST
21,would ,61,1,VERB
22,appear ,61,1,VERB
23,of ,61,1,PREP
24,explicit ,61,1,ADJ
25,resistance ,61,1,SUBST
26,to ,61,1,PREP
27,colonialism,61,1,SUBST
1,In ,62,1,PREP
2,the ,62,1,ART
3,somewhat ,62,1,ADV
4,unlikely ,62,1,ADJ
5,context ,62,1,SUBST
6,of ,62,1,PREP
7,the ,62,1,ART
8,Pelican ,62,1,SUBST
9,History ,62,1,SUBST
10,of ,62,1,PREP
11,Art ,62,1,SUBST
12,the ,62,1,ART
13,relevant ,62,1,ADJ
14,volume ,62,1,SUBST
15,is ,62,1,VERB
16,an ,62,1,ART
17,anonymous ,62,1,ADJ
18,painting ,62,1,SUBST
19,is ,62,1,VERB
20,described ,62,1,VERB
21,which ,62,1,PRON
22,shows ,62,1,VERB
23,America,62,1,SUBST
1,nursing ,63,1,ADJ
2,Spanish ,63,1,ADJ
3,noble ,63,1,ADJ
4,boys,63,1,SUBST
1,Negroes ,64,1,SUBST
2,and ,64,1,CONJ
3,mestizos ,64,1,SUBST
4,are ,64,1,VERB
5,pressing ,64,1,VERB
6,around ,64,1,ADV
7,her ,64,1,PRON
8,throne,64,1,SUBST
9,while ,64,1,CONJ
10,nude ,64,1,ADJ
11,Indian ,64,1,ADJ
12,children ,64,1,SUBST
13,weep ,64,1,VERB
14,abandoned,64,1,VERB
1,Two ,65,1,ADJ
2,richly ,65,1,ADV
3,dressed ,65,1,VERB
4,Indian ,65,1,ADJ
5,couples ,65,1,SUBST
6,present ,65,1,VERB
7,their ,65,1,PRON
8,gifts ,65,1,SUBST
9,in ,65,1,PREP
10,a ,65,1,ART
11,beautiful ,65,1,ADJ
12,park ,65,1,SUBST
13,crowded ,65,1,VERB
14,with ,65,1,PREP
15,different ,65,1,ADJ
16,animals,65,1,SUBST
1,The ,66,1,ART
2,legend ,66,1,SUBST
3,says,66,1,VERB
4,Where ,66,1,ADV
5,in ,66,1,PREP
6,the ,66,1,ART
7,world ,66,1,SUBST
8,has ,66,1,VERB
9,one ,66,1,PRON
10,seen ,66,1,VERB
11,what ,66,1,PRON
12,one ,66,1,PRON
13,sees ,66,1,VERB
14,here,66,1,ADV
1,Her ,67,1,PRON
2,own ,67,1,ADJ
3,sons ,67,1,SUBST
4,lie ,67,1,VERB
5,groaning ,67,1,VERB
6,and ,67,1,CONJ
7,she ,67,1,PRON
8,suckles ,67,1,VERB
9,strangers,67,1,SUBST
1,The ,68,1,ART
2,images ,68,1,SUBST
3,of ,68,1,PREP
4,angels ,68,1,SUBST
5,are ,68,1,VERB
6,much ,68,1,ADV
7,more ,68,1,ADV
8,ambiguous ,68,1,ADJ
9,and ,68,1,CONJ
10,capable ,68,1,ADJ
11,of ,68,1,PREP
12,different ,68,1,ADJ
13,interpretations ,68,1,SUBST
14,this ,68,1,ADJ
15,could,68,1,VERB
16,be ,68,1,VERB
17,said ,68,1,VERB
18,of ,68,1,PREP
19,the ,68,1,ART
20,angel ,68,1,SUBST
21,theme ,68,1,SUBST
22,generally ,68,1,ADV
23,as ,68,1,CONJ
24,it ,68,1,PRON
25,recurs ,68,1,VERB
26,in ,68,1,PREP
27,the ,68,1,ART
28,history ,68,1,SUBST
29,of ,68,1,PREP
30,art,68,1,SUBST
31,and ,68,1,CONJ
32,in ,68,1,PREP
33,various ,68,1,ADJ
34,guises ,68,1,SUBST
35,across ,68,1,PREP
36,different ,68,1,ADJ
37,cultures,68,1,SUBST
1,It ,69,1,PRON
2,is ,69,1,VERB
3,not ,69,1,ADV
4,hard ,69,1,ADJ
5,to ,69,1,PREP
6,find ,69,1,VERB
7,documentary ,69,1,SUBST
8,evidence ,69,1,SUBST
9,for ,69,1,PREP
10,the ,69,1,ART
11,Church,69,1,SUBST
12,'s ,69,1,UNC
13,deliberate ,69,1,ADJ
14,use ,69,1,SUBST
15,of ,69,1,PREP
16,the ,69,1,ART
17,angel ,69,1,SUBST
18,theme ,69,1,SUBST
19,as ,69,1,PREP
20,an ,69,1,ART
21,instrument ,69,1,SUBST
22,of ,69,1,PREP
23,conversion,69,1,SUBST
1,The ,70,1,ART
2,Bolivian ,70,1,ADJ
3,art ,70,1,SUBST
4,historian ,70,1,SUBST
5,Teresa ,70,1,SUBST
6,Gisbert ,70,1,SUBST
7,writes ,70,1,VERB
8,that ,70,1,CONJ
9,the ,70,1,ART
10,Councils ,70,1,SUBST
11,of ,70,1,PREP
12,Lima,70,1,SUBST
13,which ,70,1,PRON
14,were ,70,1,VERB
15,responsible ,70,1,ADJ
16,for ,70,1,PREP
17,questions ,70,1,SUBST
18,of ,70,1,PREP
19,orthodoxy ,70,1,SUBST
20,in ,70,1,PREP
21,the ,70,1,ART
22,Viceroyalty,70,1,SUBST
23,sought ,70,1,VERB
24,to ,70,1,PREP
25,attract ,70,1,VERB
26,Indians ,70,1,SUBST
27,to ,70,1,PREP
28,the ,70,1,ART
29,new ,70,1,ADJ
30,faith ,70,1,SUBST
31,by ,70,1,PREP
32,the ,70,1,ART
33,use ,70,1,SUBST
34,of ,70,1,PREP
35,images ,70,1,SUBST
36,which ,70,1,PRON
37,would ,70,1,VERB
38,be ,70,1,VERB
39,especially ,70,1,ADV
40,appealing ,70,1,ADJ
41,to ,70,1,PREP
42,them,70,1,PRON
1,Why ,71,1,ADV
2,were ,71,1,VERB
3,angels ,71,1,SUBST
4,appealing ,71,1,VERB
5,to ,71,1,PREP
6,them,71,1,PRON
1,In ,72,1,PREP
2,the ,72,1,ART
3,Pelican ,72,1,SUBST
4,History,72,1,SUBST
5,Martin ,72,1,SUBST
6,Soria ,72,1,SUBST
7,tentatively ,72,1,ADV
8,puts ,72,1,VERB
9,forward ,72,1,ADV
10,the ,72,1,ART
11,theory ,72,1,SUBST
12,that ,72,1,CONJ
13,angels ,72,1,SUBST
14,were ,72,1,VERB
15,popular ,72,1,ADJ
16,because ,72,1,CONJ
17,they ,72,1,PRON
18,replaced ,72,1,VERB
19,similar ,72,1,ADJ
20,messengers ,72,1,SUBST
21,in ,72,1,PREP
22,pre-conquest ,72,1,ADJ
23,beliefs,72,1,SUBST
1,Teresa ,73,1,SUBST
2,Gisbert ,73,1,SUBST
3,produces ,73,1,VERB
4,evidence ,73,1,SUBST
5,to ,73,1,PREP
6,show ,73,1,VERB
7,that ,73,1,CONJ
8,Diego ,73,1,SUBST
9,Quispe ,73,1,SUBST
10,Tito,73,1,SUBST
11,'s ,73,1,UNC
12,series ,73,1,SUBST
13,of ,73,1,PREP
14,paintings ,73,1,SUBST
15,of ,73,1,PREP
16,the ,73,1,ART
17,zodiac ,73,1,SUBST
18,for ,73,1,PREP
19,the ,73,1,ART
20,Cathedral ,73,1,SUBST
21,of ,73,1,PREP
22,Cuzco ,73,1,SUBST
23,was ,73,1,VERB
24,commissioned ,73,1,VERB
25,to ,73,1,PREP
26,counteract ,73,1,VERB
27,the ,73,1,ART
28,traditional ,73,1,ADJ
29,indigenous ,73,1,ADJ
30,worship ,73,1,SUBST
31,of ,73,1,PREP
32,the ,73,1,ART
33,stars ,73,1,SUBST
34,and ,73,1,CONJ
35,were ,73,1,VERB
36,intended ,73,1,VERB
37,to ,73,1,PREP
38,aid ,73,1,VERB
39,in ,73,1,PREP
40,Christianising ,73,1,VERB
41,the ,73,1,ART
42,Indians ,73,1,SUBST
43,of ,73,1,PREP
44,the ,73,1,ART
45,Andes,73,1,SUBST
1,And ,74,1,CONJ
2,she ,74,1,PRON
3,suggests ,74,1,VERB
4,that ,74,1,CONJ
5,the ,74,1,ART
6,angels,74,1,SUBST
7,especially ,74,1,ADV
8,the ,74,1,ART
9,series ,74,1,SUBST
10,of ,74,1,PREP
11,angels,74,1,SUBST
12,could ,74,1,VERB
13,have ,74,1,VERB
14,a ,74,1,ART
15,similar ,74,1,ADJ
16,purpose,74,1,SUBST
17,to ,74,1,PREP
18,replace ,74,1,VERB
19,worship ,74,1,SUBST
20,of ,74,1,PREP
21,celestial ,74,1,ADJ
22,phenomena ,74,1,SUBST
23,with ,74,1,PREP
24,the ,74,1,ART
25,theologically ,74,1,ADV
26,acceptable ,74,1,ADJ
27,cult ,74,1,SUBST
28,of ,74,1,PREP
29,the ,74,1,ART
30,angels,74,1,SUBST
1,So ,75,1,ADV
2,apparently ,75,1,ADV
3,they ,75,1,PRON
4,were ,75,1,VERB
5,popular,75,1,ADJ
6,for ,75,1,PREP
7,different ,75,1,ADJ
8,reasons,75,1,SUBST
9,with ,75,1,PREP
10,both ,75,1,ADV
11,Christian ,75,1,ADJ
12,and ,75,1,CONJ
13,native ,75,1,ADJ
14,American,75,1,ADJ
15,with ,75,1,PREP
16,oppressor ,75,1,SUBST
17,and ,75,1,CONJ
18,oppressed,75,1,ADJ
1,It ,76,1,PRON
2,is ,76,1,VERB
3,you ,76,1,PRON
4,could ,76,1,VERB
5,read ,76,1,VERB
6,in ,76,1,PREP
7,them ,76,1,PRON
8,simultaneously ,76,1,ADV
9,transcriptions ,76,1,SUBST
10,of ,76,1,PREP
11,inducement,76,1,SUBST
12,threat,76,1,SUBST
13,coercion,76,1,SUBST
14,protection,76,1,SUBST
15,solace,76,1,VERB
16,yearning ,76,1,VERB
17,and ,76,1,CONJ
18,resistance,76,1,SUBST
1,Does ,77,1,VERB
2,this ,77,1,ADJ
3,explain ,77,1,VERB
4,their ,77,1,PRON
5,complex ,77,1,ADJ
6,expressivity,77,1,SUBST
1,For ,78,1,PREP
2,the ,78,1,ART
3,same ,78,1,ADJ
4,quality ,78,1,SUBST
5,can ,78,1,VERB
6,be ,78,1,VERB
7,interpreted ,78,1,VERB
8,differently ,78,1,ADV
9,one,78,1,PRON
10,'s ,78,1,UNC
11,point ,78,1,SUBST
12,of ,78,1,PREP
13,view,78,1,SUBST
14,one,78,1,PRON
15,'s ,78,1,UNC
16,experience,78,1,SUBST
17,and ,78,1,CONJ
18,one,78,1,PRON
19,'s ,78,1,UNC
20,feelings,78,1,SUBST
1,can ,79,1,VERB
2,mean ,79,1,VERB
3,Defence ,79,1,SUBST
4,of ,79,1,PREP
5,the ,79,1,ART
6,Faith,79,1,SUBST
7,i.e. ,79,1,ADV
8,of ,79,1,PREP
9,Christianity,79,1,SUBST
10,or ,79,1,CONJ
11,it ,79,1,PRON
12,can ,79,1,VERB
13,mean ,79,1,VERB
14,the ,79,1,ART
15,adoption ,79,1,SUBST
16,and ,79,1,CONJ
17,identification ,79,1,SUBST
18,of ,79,1,PREP
19,a ,79,1,ART
20,guardian ,79,1,SUBST
21,spirit,79,1,SUBST
22,who ,79,1,PRON
23,will ,79,1,VERB
24,watch ,79,1,VERB
25,over ,79,1,ADV
26,your ,79,1,PRON
27,life-journey,79,1,SUBST
28,a ,79,1,ART
29,universal,79,1,ADJ
30,but ,79,1,CONJ
31,at ,79,1,PREP
32,the ,79,1,ART
33,same ,79,1,ADJ
34,time ,79,1,SUBST
35,very ,79,1,ADV
36,individual ,79,1,ADJ
37,and ,79,1,CONJ
38,personal ,79,1,ADJ
39,desire,79,1,SUBST
40,expressed ,79,1,VERB
41,in ,79,1,PREP
42,most ,79,1,ADJ
43,religions ,79,1,SUBST
44,and ,79,1,CONJ
45,cultures,79,1,SUBST
1,Looking ,80,1,VERB
2,at ,80,1,PREP
3,the ,80,1,ART
4,angel,80,1,SUBST
5,'s ,80,1,UNC
6,image ,80,1,SUBST
7,you ,80,1,PRON
8,can ,80,1,VERB
9,dream,80,1,VERB
10,ask ,80,1,VERB
11,for ,80,1,PREP
12,what ,80,1,PRON
13,you ,80,1,PRON
14,want,80,1,VERB
1,The ,81,1,ART
2,angel,81,1,SUBST
3,with ,81,1,PREP
4,its ,81,1,PRON
5,brilliantly ,81,1,ADV
6,opulent ,81,1,ADJ
7,but ,81,1,CONJ
8,light ,81,1,ADJ
9,clothing,81,1,SUBST
10,its ,81,1,PRON
11,mobility,81,1,SUBST
12,its ,81,1,PRON
13,freedom ,81,1,SUBST
14,from ,81,1,PREP
15,hierarchical ,81,1,ADJ
16,placing ,81,1,SUBST
17,in ,81,1,PREP
18,the ,81,1,ART
19,pictorial ,81,1,ADJ
20,composition,81,1,SUBST
21,and ,81,1,CONJ
22,its ,81,1,PRON
23,bisexuality,81,1,SUBST
24,is ,81,1,VERB
25,an ,81,1,ART
26,intimate ,81,1,ADJ
27,image ,81,1,SUBST
28,of ,81,1,PREP
29,enablement,81,1,SUBST
1,Among ,82,1,PREP
2,the ,82,1,ART
3,images ,82,1,SUBST
4,of ,82,1,PREP
5,angels ,82,1,SUBST
6,is ,82,1,VERB
7,a ,82,1,ART
8,genre ,82,1,SUBST
9,apparently ,82,1,ADV
10,unique ,82,1,ADJ
11,to ,82,1,PREP
12,South ,82,1,SUBST
13,America,82,1,SUBST
14,even ,82,1,ADV
15,to ,82,1,PREP
16,the ,82,1,ART
17,Andes,82,1,SUBST
18,the ,82,1,ART
19,Angels ,82,1,SUBST
20,with ,82,1,PREP
21,Guns,82,1,SUBST
1,This ,83,1,ADJ
2,was ,83,1,VERB
3,also ,83,1,ADV
4,a ,83,1,ART
5,very ,83,1,ADV
6,popular ,83,1,ADJ
7,subject ,83,1,SUBST
8,one ,83,1,ADJ
9,church ,83,1,SUBST
10,inventory ,83,1,SUBST
11,for ,83,1,PREP
12,1748,83,1,ADJ
13,lists ,83,1,VERB
14,36 ,83,1,ADJ
15,pictures ,83,1,SUBST
16,of ,83,1,PREP
17,armed ,83,1,ADJ
18,angels,83,1,SUBST
1,Julia ,84,1,SUBST
2,P. ,84,1,SUBST
3,Herzberg,84,1,SUBST
4,who ,84,1,PRON
5,calls ,84,1,VERB
6,these ,84,1,ADJ
7,pictures ,84,1,SUBST
8,representations ,84,1,SUBST
9,of ,84,1,PREP
10,winged  ,84,1,ADJ
11,beings ,84,1,SUBST
12,military,84,1,ADJ
13,aristocratic ,84,1,ADJ
14,and ,84,1,CONJ
15,religious,84,1,ADJ
16,gives ,84,1,VERB
17,this ,84,1,ADJ
18,explanation ,84,1,SUBST
19,of ,84,1,PREP
20,their ,84,1,PRON
1,Paintings ,85,1,SUBST
2,of ,85,1,PREP
3,angels ,85,1,SUBST
4,with ,85,1,PREP
5,guns ,85,1,SUBST
6,appeared ,85,1,VERB
7,at ,85,1,PREP
8,a ,85,1,ART
9,time ,85,1,SUBST
10,when ,85,1,ADV
11,the ,85,1,ART
12,religious ,85,1,ADJ
13,orders ,85,1,SUBST
14,were ,85,1,VERB
15,confronted ,85,1,VERB
16,with ,85,1,PREP
17,the ,85,1,ART
18,stubborn ,85,1,ADJ
19,persistence ,85,1,SUBST
20,of ,85,1,PREP
21,pre-conquest ,85,1,ADJ
22,religion ,85,1,SUBST
23,amongst ,85,1,PREP
24,their ,85,1,PRON
25,Indian ,85,1,ADJ
26,charges,85,1,SUBST
1,Immense ,86,1,ADJ
2,problems ,86,1,SUBST
3,remained ,86,1,VERB
4,not ,86,1,ADV
5,merely ,86,1,ADV
6,in ,86,1,PREP
7,the ,86,1,ART
8,campaign ,86,1,SUBST
9,to ,86,1,PREP
10,destroy ,86,1,VERB
11,Indian ,86,1,ADJ
12,idols,86,1,SUBST
13,but ,86,1,CONJ
14,in ,86,1,PREP
15,teaching ,86,1,SUBST
16,and ,86,1,CONJ
17,reinforcing ,86,1,VERB
18,the ,86,1,ART
19,principles ,86,1,SUBST
20,of ,86,1,PREP
21,the ,86,1,ART
22,new ,86,1,ADJ
23,faith,86,1,SUBST
1,Sermons ,87,1,SUBST
2,and ,87,1,CONJ
3,catechisms ,87,1,SUBST
4,were ,87,1,VERB
5,the ,87,1,ART
6,primary ,87,1,ADJ
7,means ,87,1,SUBST
8,of ,87,1,PREP
9,conversion,87,1,SUBST
10,but ,87,1,CONJ
11,images ,87,1,SUBST
12,of ,87,1,PREP
13,angels ,87,1,SUBST
14,with ,87,1,PREP
15,guns ,87,1,SUBST
16,were ,87,1,VERB
17,useful ,87,1,ADJ
18,symbols ,87,1,SUBST
19,of ,87,1,PREP
20,important ,87,1,ADJ
21,teachings ,87,1,SUBST
22,of ,87,1,PREP
23,the ,87,1,ART
24,church,87,1,SUBST
1,The ,88,1,ART
2,Spaniards ,88,1,SUBST
3,conquered ,88,1,VERB
4,the ,88,1,ART
5,Incas ,88,1,SUBST
6,with ,88,1,PREP
7,both ,88,1,ADV
8,the ,88,1,ART
9,Cross ,88,1,SUBST
10,and ,88,1,CONJ
11,the ,88,1,ART
12,arquebus,88,1,SUBST
1,The ,89,1,ART
2,key ,89,1,SUBST
3,to ,89,1,PREP
4,understanding ,89,1,VERB
5,the ,89,1,ART
6,religious ,89,1,ADJ
7,function ,89,1,SUBST
8,of ,89,1,PREP
9,these ,89,1,ADJ
10,images ,89,1,SUBST
11,is ,89,1,VERB
12,found ,89,1,VERB
13,in ,89,1,PREP
14,the ,89,1,ART
15,gun ,89,1,SUBST
16,motif,89,1,SUBST
1,Firearms,90,1,SUBST
2,unknown ,90,1,ADJ
3,to ,90,1,PREP
4,the ,90,1,ART
5,Indians ,90,1,SUBST
6,at ,90,1,PREP
7,the ,90,1,ART
8,time ,90,1,SUBST
9,of ,90,1,PREP
10,the ,90,1,ART
11,conquest,90,1,SUBST
12,seemed ,90,1,VERB
13,a ,90,1,ART
14,frightening ,90,1,ADJ
15,manifestation ,90,1,SUBST
16,of ,90,1,PREP
17,the ,90,1,ART
18,supernatural,90,1,ADJ
19,for ,90,1,CONJ
20,they ,90,1,PRON
21,fled ,90,1,VERB
22,fear ,90,1,SUBST
23,when ,90,1,CONJ
24,there ,90,1,PRON
25,was ,90,1,VERB
26,a ,90,1,ART
27,blare ,90,1,SUBST
28,of ,90,1,PREP
29,trumpets,90,1,SUBST
30,the ,90,1,ART
31,roar ,90,1,SUBST
32,of ,90,1,PREP
33,arquebuses ,90,1,SUBST
34,and ,90,1,CONJ
35,artillery,90,1,SUBST
1,The ,91,1,ART
2,firearm ,91,1,SUBST
3,in ,91,1,PREP
4,an ,91,1,ART
5,angel,91,1,SUBST
6,'s ,91,1,UNC
7,hands ,91,1,SUBST
8,must ,91,1,VERB
9,have ,91,1,VERB
10,had ,91,1,VERB
11,a ,91,1,ART
12,powerful ,91,1,ADJ
13,impact ,91,1,SUBST
14,on ,91,1,PREP
15,Indian ,91,1,ADJ
16,converts,91,1,SUBST
1,But ,92,1,CONJ
2,since ,92,1,CONJ
3,guns ,92,1,SUBST
4,were ,92,1,VERB
5,also ,92,1,ADV
6,used ,92,1,VERB
7,defensively,92,1,ADV
8,the ,92,1,ART
9,images ,92,1,SUBST
10,functioned ,92,1,VERB
11,symbolically ,92,1,ADV
12,as ,92,1,CONJ
13,reminders ,92,1,SUBST
14,of ,92,1,PREP
15,the ,92,1,ART
16,protection ,92,1,SUBST
17,offered ,92,1,VERB
18,to ,92,1,PREP
19,those ,92,1,ADJ
20,who ,92,1,PRON
21,embraced ,92,1,VERB
22,Christianity,92,1,SUBST
1,The ,93,1,ART
2,image ,93,1,SUBST
3,of ,93,1,PREP
4,the ,93,1,ART
5,angel ,93,1,SUBST
6,with ,93,1,PREP
7,a ,93,1,ART
8,gun ,93,1,SUBST
9,served ,93,1,VERB
10,a ,93,1,ART
11,secular ,93,1,ADJ
12,a ,93,1,ART
13,religious ,93,1,ADJ
14,function ,93,1,SUBST
15,by ,93,1,PREP
16,emphasising ,93,1,VERB
17,the ,93,1,ART
18,lesson ,93,1,SUBST
19,that ,93,1,CONJ
20,the ,93,1,ART
21,Church ,93,1,SUBST
22,and ,93,1,CONJ
23,the ,93,1,ART
24,Spanish ,93,1,ADJ
25,colonial ,93,1,ADJ
26,régime ,93,1,UNC
27,were ,93,1,VERB
28,united ,93,1,VERB
29,in ,93,1,PREP
30,their ,93,1,PRON
31,goal ,93,1,SUBST
32,to ,93,1,PREP
33,christianize ,93,1,VERB
34,the ,93,1,ART
35,Indians,93,1,SUBST
1,The ,94,1,ART
2,military ,94,1,ADJ
3,aspect ,94,1,SUBST
4,of ,94,1,PREP
5,the ,94,1,ART
6,crusade ,94,1,SUBST
7,is ,94,1,VERB
8,subliminally ,94,1,ADV
9,suggested ,94,1,VERB
10,by ,94,1,PREP
11,the ,94,1,ART
12,gentle ,94,1,ADJ
13,figure ,94,1,SUBST
14,who ,94,1,PRON
15,handles ,94,1,VERB
16,his ,94,1,PRON
17,firing ,94,1,SUBST
18,weapon ,94,1,SUBST
19,in ,94,1,PREP
20,varied ,94,1,ADJ
21,positions ,94,1,SUBST
22,which ,94,1,PRON
23,recall ,94,1,VERB
24,those ,94,1,ADJ
25,of ,94,1,PREP
26,a ,94,1,ART
27,fighting ,94,1,SUBST
28,force,94,1,SUBST
1,In ,95,1,PREP
2,speaking ,95,1,VERB
3,about ,95,1,PREP
4,the ,95,1,ART
5,angels,95,1,SUBST
6,' ,95,1,UNC
7,clothing,95,1,SUBST
8,Herzberg ,95,1,SUBST
9,continues,95,1,VERB
1,Far ,96,1,ADV
2,more ,96,1,ADV
3,important ,96,1,ADJ
4,than ,96,1,CONJ
5,the ,96,1,ART
6,military ,96,1,ADJ
7,aspects ,96,1,SUBST
8,of ,96,1,PREP
9,the ,96,1,ART
10,angel,96,1,SUBST
11,'s ,96,1,UNC
12,costumes ,96,1,SUBST
13,are ,96,1,VERB
14,the ,96,1,ART
15,explicit ,96,1,ADJ
16,references ,96,1,SUBST
17,to ,96,1,PREP
18,the ,96,1,ART
19,high ,96,1,ADJ
20,social ,96,1,ADJ
21,status ,96,1,SUBST
