sentence-index,sentence,text-index
293,"Within the confines of the painting it becomes a silent emblem of protest, a reminder of political alternatives.",1
294,"The physicality so characteristic of Kahlo's work is missing, no flesh, no blood, just the tawdriness of the peeling poster and the hollow reminder of lost Liberty.",1
295,The inter-relationship of body and dress so self-consciously referred to in many of Kahlo's most polemical works (Fig. 12) has been strangely inverted by her current popularity.,1
296,"Her ‘Mexicanness’ has become a stylistic gloss, decorative, colourful, pretty, even individualistic.",1
297,The colonised body which Kahlo clothed in revolutionary idealism has lost its function as a symbol of nationhood becoming instead an icon of female suffering.,1
298,"What is obscured by this process is that it was through clothing, in both art and life, that Kahlo attempted to redress the wrongs of history.",1
299,.,1
300,"Frida Kahlo:, 1932, 33x45.8 cm.",1
301,Coll.,1
302,Mr & Mrs Manuel Reyero.,1
303,.,1
304,"Frida Kahlo:, 1939, 173.5x173 cm.",1
305,"Museo de Arte Moderno, Mexico D.F.",1
306,SURREALISING THE BAROQUE: MEXICO'S SPANISH HERITAGE AND THE WORK OF ALBERTO GIRONELLA,1
307,Valerie Fraser,1
308,It is a truism to say that that which cannot be readily classified will tend to be overlooked.,1
309,"In Art History the rehabilitation of artists and bodies of work which have been overlooked has been going on since Vasari made such a good job of classifying Florentine art that all other art in Italy and beyond has had to be defined, until this century, and at some level even now, Vasari's classifications, or the model of stylistic evolution which he outlined.",1
310,"Non-Italian artists, non-Italian preoccupations, women artists, artists working in media Vasari's chosen painting, sculpture and architecture, non-Western art : critics have been busy reviewing such areas and, in so doing, producing new categories and classifications.",1
311,"Latin American art has been undergoing such a review both from within Latin America itself and from elsewhere, with several exhibitions and books on the subject in the last few years in Europe and the US.",1
312,That there should be an issue of the devoted to Latin American art is itself testimony to the success of such efforts.,1
313,But new categories can in turn prove to be exclusive.,1
314,Within the field of Latin American art as a whole there are still many individual artists who have not received the attention they deserve because their work does not seem to fit into any larger pattern.,1
315,"In the case of the work of the Mexican Alberto Gironella, the reason would seem to be precisely his insistent concentration on art of a very different category — that of Spain during the seventeenth and eighteenth centuries, particularly court portraiture.",1
316,"Among the more comprehensive books on twentieth-century Mexican art in recent years, Shifra Goldman only mentions him in passing, Luis Cardoza y Aragón says little more than that Gironella ‘escapes him’, and Ida Rodriguez Prampolini dismisses him from her discussion of Mexican surrealism as an ‘international’ artist, more closely related to Spain than to Mexico.",1
317,"When he has inspired sympathetic coverage, the results tend to be not so much an exposition of Gironella's achievements but belong to that particular branch of literature which uses works of art as a starting point for literary excursus.",1
318,"Octavio Paz's elegant essay is the prime example, where despite some insightful remarks he uses Gironella's work to make general observations about the creative role of the critic, , or for digressive flourishes on Spanish culture.",1
319,"When they met in Paris in 1963, Breton hailed him as a surrealist, but in a recent interview Gironella disclaimed so tidy a classification, saying he is as much a baroque artist as a surrealist.",1
320,"In fact, although there are both surreal and baroque elements in his work, Gironella prefers to call it mestizo’, a term which has often had negative, racist overtones but which has been acclaimed in this century, especially in Mexico, as a positive value, indeed distinguishing feature of Mexican culture: the rich and fruitful mixture of the European with the indigenous American.",1
321,"This rather simple notion, that there is one single Mexican culture, problematic principally because it tends to valorize the European over the indigenous and to ignore the diversity, and richness of the latter, but also, conversely, because it excludes or denigrates the more purely European aspects of the culture.",1
322,"Nevertheless it seems to me that Gironella is right, or that he is right he is using ‘mestizo’ to claim for his work a Mexican, not a European identity.",1
323,"He is probably also right when he says that he is only seen as a artist because his interest lies in Spanish art, in French art ‘like everyone else': in other words, within the accepted categories there is no room for a Mexican who is interested in Spanish art.'",1
324,My purpose in what follows is to try to place him within a Mexican context.,1
325,"Gironella's subject matter is the acclaimed artistic masterpieces of the Spanish past which he reworks in various ways, most dramatically into ironic altars assembled from a variety of painted, sculpted and ready-made elements (Fig. 1).",1
